Unnamed: 0,Dates,Andhra Pradesh,Arunachal Pradesh,Assam,Bihar,Chandigarh,Chhattisgarh,DD,Delhi,DNH,DVC,Essar steel,Goa,Gujarat,Haryana,HP,J&K,Jharkhand,Karnataka,Kerala,Maharashtra,Manipur,Meghalaya,Mizoram,MP,Nagaland,Odisha,Pondy,Punjab,Rajasthan,Sikkim,Tamil Nadu,Telangana,Tripura,UP,Uttarakhand,West Bengal,Total Consumption,year,month,day,day_of_week,quarter,total_consumption,daily_growth_rate,rolling_7_day_avg,rolling_30_day_avg
1744,2018-10-23,191.3,2.3,25.6,84.8,3.3,96.7,7.2,72.7,17.3,54.9,10.2,9.3,367.3,135.0,26.8,37.6,24.3,199.9,69.6,513.4,2.5,5.2,1.4,255.3,2.2,100.6,6.9,128.7,216.2,1.3,292.3,223.9,3.9,296.0,34.8,148.5,3669.2,2018,10,23,1,4,7338.4,1.171864229189068,7147.142857142857,7372.296666666666
1745,2018-10-24,194.3,2.2,25.5,79.7,3.3,93.3,7.3,73.8,17.0,59.2,7.4,9.3,363.6,134.7,27.9,39.0,22.5,204.0,69.9,509.2,2.2,5.3,1.6,257.4,2.3,110.8,6.9,122.4,219.3,1.4,300.4,216.0,3.9,293.0,35.9,144.1,3662.2,2018,10,24,2,4,7328.200000000001,-0.13899487626729545,7150.771428571427,7384.243333333333
1746,2018-10-25,198.7,2.1,28.0,77.5,3.2,92.2,7.5,73.5,17.0,61.9,11.3,9.3,368.2,132.0,27.3,38.8,22.6,206.0,70.8,503.1,2.4,5.1,1.6,257.1,2.0,106.5,7.0,129.9,219.9,1.3,302.6,222.6,4.0,291.3,34.2,135.8,3674.3,2018,10,25,3,4,7348.6,0.2783766818591049,7199.5428571428565,7390.263333333333
1747,2018-10-26,196.4,1.9,27.2,76.1,3.2,90.6,7.6,73.2,16.4,62.0,7.9,10.6,365.6,129.4,28.0,40.4,22.5,205.2,71.4,497.5,2.3,5.3,1.8,259.4,2.0,99.7,7.2,133.2,222.4,1.5,307.7,219.9,3.9,293.6,24.4,132.7,3650.099999999999,2018,10,26,4,4,7300.199999999999,-0.6586288544757068,7252.599999999999,7392.1
1748,2018-10-27,192.7,2.1,26.9,74.0,3.1,88.9,7.5,68.9,15.8,63.2,7.0,10.5,360.1,126.0,28.5,39.3,22.3,204.0,71.8,496.1,2.3,5.3,1.8,260.3,2.0,94.2,7.1,137.1,219.4,1.3,309.7,216.7,3.9,285.3,35.8,129.8,3620.7,2018,10,27,5,4,7241.4,-0.8054573847291802,7267.771428571427,7388.473333333333
1749,2018-10-28,188.8,1.9,25.1,78.3,2.9,88.1,6.9,64.4,15.7,63.4,4.9,9.2,351.7,114.0,25.9,37.5,23.0,194.8,65.2,477.5,2.3,5.4,1.8,257.3,2.1,89.6,6.6,127.7,218.1,1.0,286.0,212.1,2.9,277.9,31.4,121.8,3483.2,2018,10,28,6,4,6966.4,-3.7976081973099096,7253.8,7373.23
1750,2018-10-29,194.1,2.0,24.1,77.4,3.2,87.4,7.2,69.7,16.0,63.7,6.7,9.2,360.7,123.0,25.8,32.7,22.9,209.0,70.2,489.3,2.3,5.4,1.8,252.7,2.2,94.9,7.0,128.4,224.7,1.3,300.2,200.4,4.5,285.8,35.1,122.0,3563.0,2018,10,29,0,4,7126.0,2.290996784565924,7235.599999999999,7362.1033333333335
1751,2018-10-30,191.9,2.0,25.8,80.9,3.3,86.4,7.2,71.8,16.0,63.8,11.7,9.8,356.5,125.0,27.8,30.6,21.9,215.6,69.9,483.9,2.4,5.4,1.6,259.0,2.1,93.6,7.0,123.0,223.0,1.3,312.5,210.0,4.5,285.4,35.0,111.8,3574.9,2018,10,30,1,4,7154.3,0.3971372438956067,7209.300000000001,7356.509999999999
1752,2018-10-31,196.8,2.2,26.7,81.0,3.4,85.4,7.3,71.0,16.0,68.3,12.4,9.7,349.9,125.5,28.0,38.6,23.4,220.1,71.3,482.3,2.4,5.3,1.6,260.9,2.1,93.2,7.0,119.4,225.9,1.3,313.0,214.1,4.5,285.8,36.2,129.6,3617.3,2018,10,31,2,4,7238.9,1.1825056259871625,7196.5428571428565,7347.446666666667
1753,2018-11-01,186.9,2.2,25.6,80.9,3.3,86.4,7.2,71.3,15.6,64.1,11.1,9.7,345.5,123.0,27.9,36.3,24.2,206.2,71.6,477.9,2.3,5.1,1.8,261.4,2.1,89.4,6.7,118.0,229.0,1.2,297.8,205.3,4.0,283.9,35.7,150.3,3570.9,2018,11,1,3,4,7141.8,-1.341364019395208,7167.0,7337.62
1754,2018-11-02,181.5,2.1,25.8,81.7,3.4,86.5,7.2,71.7,15.5,63.3,11.1,9.7,349.6,122.0,27.6,32.5,23.4,212.3,71.2,483.5,2.4,5.5,1.8,263.3,2.3,89.6,6.8,124.3,228.7,1.3,283.9,204.5,4.3,282.5,35.6,138.3,3556.7000000000007,2018,11,2,4,4,7113.4000000000015,-0.3976588535102965,7140.314285714287,7321.236666666666
1755,2018-11-03,185.2,2.1,25.5,80.2,3.2,86.4,7.3,68.5,5.4,62.8,10.7,10.6,346.7,119.0,25.8,26.1,23.4,205.2,69.8,491.6,2.2,5.2,1.9,266.4,2.1,90.7,6.8,116.6,227.1,1.3,272.4,201.5,4.3,289.3,34.7,137.2,3510.9,2018,11,3,5,4,7026.1,-1.2272612252931192,7109.557142857143,7301.27
1756,2018-11-04,184.9,2.0,23.0,80.1,2.9,87.1,7.1,64.6,5.4,62.1,9.6,10.0,337.1,114.3,25.5,24.1,23.3,192.1,64.3,481.4,2.1,5.2,1.9,267.7,2.1,91.8,6.8,113.0,222.8,1.1,256.6,205.2,4.3,273.8,32.8,128.6,3412.100000000001,2018,11,4,6,4,6828.800000000001,-2.8081012225843582,7089.900000000001,7273.783333333334
1757,2018-11-05,192.2,2.0,22.7,79.3,3.2,85.8,7.2,65.4,15.7,60.7,10.3,10.7,334.4,115.0,27.8,39.4,23.8,210.3,70.6,477.2,2.4,5.3,1.9,269.6,2.1,90.1,6.8,117.6,219.7,1.2,254.2,202.5,4.3,304.0,35.1,145.0,3510.9999999999995,2018,11,5,0,4,7026.499999999999,2.8950913776944365,7075.685714285714,7254.649999999999
1758,2018-11-06,194.7,2.0,23.4,79.1,3.1,88.9,6.8,63.0,15.0,65.1,9.8,9.7,310.1,111.6,26.4,40.2,25.4,214.8,70.2,471.6,2.1,5.3,1.7,265.0,2.1,93.1,6.8,111.7,215.4,1.2,216.9,204.5,4.3,300.2,34.0,147.0,3436.4,2018,11,6,1,4,6878.6,-2.1048886358784435,7036.3,7236.653333333333
1759,2018-11-07,184.9,2.0,22.3,82.9,2.7,81.3,3.7,53.9,9.5,64.5,11.2,9.7,258.4,96.3,19.5,37.9,25.0,205.4,70.1,413.7,2.5,5.3,1.4,253.7,2.0,93.4,6.8,97.3,199.4,1.0,221.4,190.9,4.3,293.9,26.8,121.2,3170.7000000000003,2018,11,7,2,4,6346.9000000000015,-7.72977059285318,6908.8714285714295,7193.496666666668
1760,2018-11-08,187.2,2.2,23.6,76.4,2.7,72.5,2.9,50.4,8.5,62.8,11.8,9.4,224.1,87.3,17.4,35.6,25.4,197.2,70.9,401.6,2.3,5.3,1.6,241.0,2.1,92.2,6.8,84.9,192.7,1.0,251.1,189.4,4.3,263.7,25.5,130.5,3059.5999999999995,2018,11,8,3,4,6123.9,-3.5135262884242957,6763.4571428571435,7142.8533333333335
1761,2018-11-09,194.2,2.1,24.6,75.2,3.0,75.3,4.0,55.3,11.3,63.1,11.5,9.4,239.3,93.8,21.9,38.5,25.2,210.8,70.9,409.5,2.5,5.4,1.5,247.5,2.3,91.1,6.8,98.2,205.1,1.0,272.9,192.4,3.8,259.9,28.5,114.8,3172.6000000000004,2018,11,9,4,4,6345.200000000001,3.6137102173451785,6653.714285714285,7099.273333333333
1762,2018-11-10,190.6,2.1,24.2,72.9,2.9,75.5,5.4,57.3,13.2,61.7,12.7,9.4,257.6,103.7,25.3,41.8,24.2,215.5,70.3,419.7,2.5,5.1,1.8,252.9,2.2,96.5,7.0,111.4,215.8,1.1,283.3,190.6,3.7,260.7,29.8,105.8,3256.2000000000003,2018,11,10,5,4,6512.400000000001,2.635062724579207,6580.328571428572,7068.113333333334
1763,2018-11-11,191.6,2.1,23.3,72.9,2.9,76.0,6.0,55.5,13.7,63.0,11.1,9.8,268.5,103.4,25.3,42.5,24.2,206.8,64.7,426.6,2.5,5.2,1.7,257.8,2.1,92.7,6.4,106.8,218.1,1.5,274.5,187.2,3.4,263.3,31.0,105.5,3249.6000000000004,2018,11,11,6,4,6499.200000000001,-0.2026902524414953,6533.242857142858,7035.673333333333
1764,2018-11-12,189.7,2.2,23.6,74.0,3.1,76.2,6.5,61.3,14.2,61.7,11.1,10.5,290.0,110.7,26.9,44.1,24.5,219.1,70.9,447.4,2.6,5.2,1.5,261.4,2.1,88.9,6.4,111.1,222.9,1.3,291.1,181.1,3.4,267.0,33.4,122.1,3366.1000000000004,2018,11,12,0,4,6735.300000000001,3.6327548005908428,6491.642857142857,7011.750000000001
1765,2018-11-13,189.1,2.0,24.9,69.6,3.1,76.3,6.8,59.7,14.4,62.9,10.8,10.6,303.2,112.5,27.2,44.5,23.4,220.2,72.3,452.4,2.4,5.6,1.7,263.0,2.1,87.9,7.0,110.2,242.3,1.4,296.0,177.2,4.0,270.0,33.9,117.1,3407.7000000000003,2018,11,13,1,4,6815.400000000001,1.1892566032693397,6482.614285714286,6998.123333333334
1766,2018-11-14,190.0,2.0,24.8,68.5,3.2,77.1,6.9,61.8,14.5,63.3,10.5,10.5,309.0,107.0,26.7,42.8,25.0,220.1,72.8,454.6,2.5,5.9,1.7,267.0,2.1,85.5,6.7,108.0,229.5,1.4,300.1,177.5,4.1,265.9,34.9,112.4,3396.3,2018,11,14,2,4,6792.6,-0.33453649088828197,6546.285714285716,6977.316666666667
1767,2018-11-15,182.9,2.0,23.9,69.5,3.2,74.6,6.9,62.5,14.7,61.9,11.4,10.1,319.1,113.1,25.7,44.8,24.4,219.0,73.0,452.6,2.7,5.7,1.8,267.7,2.2,84.4,6.6,106.1,232.2,1.4,300.1,177.3,4.0,266.7,34.2,113.1,3401.4999999999995,2018,11,15,3,4,6802.999999999999,0.15310779377555317,6643.300000000001,6957.4366666666665
1768,2018-11-16,180.5,2.9,23.7,71.1,3.2,78.3,6.9,62.9,14.6,64.8,11.4,10.0,316.9,113.8,27.7,42.7,24.3,213.8,67.9,446.8,2.6,5.6,1.7,267.7,2.2,85.7,6.6,110.0,230.7,1.4,244.3,179.3,4.0,264.8,35.8,117.5,3339.1000000000004,2018,11,16,4,4,6683.200000000001,-1.7609877995002021,6691.585714285715,6936.783333333334
1769,2018-11-17,179.2,2.0,23.8,69.4,3.1,77.3,6.9,60.0,14.8,63.9,11.6,10.0,321.0,114.3,27.6,43.8,24.5,218.7,62.8,457.8,2.6,5.8,1.7,269.1,2.2,86.5,6.6,109.4,229.7,1.4,253.0,178.4,4.0,263.0,35.7,113.1,3350.7,2018,11,17,5,4,6705.4,0.33217620301650985,6719.157142857143,6926.723333333332
1770,2018-11-18,175.6,2.2,22.5,68.2,2.8,76.7,6.5,57.3,14.6,63.7,11.0,10.0,315.0,105.1,26.2,44.0,23.9,205.0,63.2,445.6,2.4,6.0,1.5,268.4,2.2,86.7,6.6,108.5,225.8,1.5,243.7,174.7,4.0,259.0,31.7,102.8,3260.2,2018,11,18,6,4,6524.8,-2.693351627046847,6722.814285714286,6913.256666666667
1771,2018-11-19,181.0,2.1,22.8,69.4,3.1,78.6,6.8,61.0,14.9,64.7,11.1,10.5,330.3,112.8,27.7,44.9,23.4,203.1,68.7,453.9,2.5,6.0,1.7,269.4,2.1,87.0,6.6,113.2,225.8,1.4,265.8,176.4,4.0,261.4,34.9,109.7,3355.0,2018,11,19,0,4,6713.700000000001,2.895107896027471,6719.728571428571,6899.206666666666
1772,2018-11-20,182.4,2.2,24.0,70.0,3.2,76.2,7.1,61.7,15.2,63.5,12.0,10.6,327.1,116.0,27.8,45.7,23.7,204.3,69.2,449.6,2.6,6.1,1.7,271.2,2.2,86.3,6.6,116.8,226.8,1.5,268.9,179.1,4.0,269.4,36.0,107.3,3374.2000000000003,2018,11,20,1,4,6752.200000000001,0.5734542800542197,6710.7,6888.806666666667
1773,2018-11-21,174.9,2.4,23.9,70.8,3.2,76.4,7.2,61.3,15.5,62.4,13.0,10.6,331.5,116.9,28.3,36.6,24.9,205.3,71.1,449.5,2.5,6.2,1.7,272.3,2.2,86.3,6.4,115.3,227.1,1.4,266.6,176.7,3.4,270.4,35.2,116.4,3375.8,2018,11,21,2,4,6751.6,-0.008885992713492108,6704.842857142858,6872.080000000001
1774,2018-11-22,165.8,2.0,23.1,71.5,3.2,77.8,7.1,62.1,15.1,63.1,13.5,10.4,338.7,118.7,28.0,44.8,24.1,194.8,71.7,450.5,2.3,6.1,1.8,271.5,2.2,83.2,6.4,114.3,230.1,1.4,256.0,177.7,3.4,267.2,35.8,104.8,3346.8,2018,11,22,3,4,6697.0,-0.8086971977012913,6689.700000000002,6850.7
1775,2018-11-23,166.5,2.0,23.6,68.8,3.0,77.0,7.0,61.6,14.3,63.3,10.1,10.3,337.5,116.6,28.2,45.8,24.5,192.8,70.4,438.1,2.4,6.0,2.0,271.1,2.2,86.0,6.4,113.8,233.0,1.4,257.1,176.0,3.4,264.6,35.5,104.8,3324.0000000000005,2018,11,23,4,4,6651.100000000001,-0.6853815141107722,6685.114285714286,6828.130000000001
1776,2018-11-24,167.9,2.1,24.2,68.3,3.1,74.1,7.0,58.4,15.7,61.6,11.0,10.3,335.2,115.6,27.8,40.9,24.7,193.4,69.9,443.3,2.5,6.1,2.2,269.7,2.3,83.5,6.4,118.0,230.7,1.3,256.6,173.9,3.4,262.9,36.0,107.5,3314.4,2018,11,24,5,4,6631.900000000001,-0.28867405391590495,6674.614285714286,6804.240000000001
1777,2018-11-25,165.1,1.9,22.8,68.5,2.9,74.3,6.5,58.3,15.6,60.9,11.2,10.3,324.1,108.4,25.7,40.9,24.1,186.1,64.9,431.0,2.7,6.0,1.3,267.2,2.1,82.5,6.4,116.1,225.5,1.1,239.2,169.6,3.4,259.3,32.8,104.9,3219.9000000000005,2018,11,25,6,4,6443.500000000001,-2.840814849439821,6663.000000000001,6775.683333333333
1778,2018-11-26,167.2,2.2,23.0,69.6,3.2,75.7,6.7,60.9,16.1,60.3,11.7,10.3,334.2,116.3,27.1,46.6,25.0,199.5,71.8,445.6,2.4,6.1,1.5,265.9,2.1,84.6,6.3,123.3,230.5,1.7,259.7,169.3,3.5,257.2,34.9,106.7,3328.7,2018,11,26,0,4,6657.4,3.3196244277178266,6654.9571428571435,6756.216666666666
1779,2018-11-27,167.7,2.2,24.1,69.8,3.2,75.8,6.8,62.0,15.9,58.4,11.5,10.4,330.8,121.5,28.2,46.7,24.8,201.0,71.2,446.2,2.5,6.2,2.0,265.8,2.2,87.0,6.3,124.2,230.9,1.6,267.6,170.0,3.6,244.4,36.4,105.8,3334.7000000000003,2018,11,27,1,4,6669.400000000001,0.1802505482620953,6643.128571428572,6746.316666666667
1780,2018-11-28,172.2,2.2,24.7,69.1,3.3,77.3,7.0,62.5,16.1,55.7,11.2,10.2,326.7,122.7,28.9,43.5,25.8,203.5,70.6,440.9,2.5,6.6,2.0,257.8,2.2,86.4,6.6,126.2,231.5,1.5,275.7,169.9,3.7,267.5,36.0,112.2,3362.399999999999,2018,11,28,2,4,6724.799999999998,0.8306594296338066,6639.3,6732.943333333334
1781,2018-11-29,172.6,2.2,24.5,68.5,3.2,76.9,6.9,62.3,16.0,56.7,12.3,9.8,329.5,121.9,28.2,47.3,23.0,206.5,71.7,442.5,2.7,6.6,1.8,258.6,2.3,85.5,6.6,126.2,227.8,1.4,269.7,170.2,3.7,259.6,35.0,114.3,3350.8,2018,11,29,3,4,6705.299999999999,-0.2899714489650096,6640.485714285714,6717.976666666667
1782,2018-11-30,174.7,2.1,23.7,73.3,3.4,76.5,7.0,64.2,16.0,58.8,12.0,9.9,331.4,124.7,28.6,45.2,24.1,211.3,71.2,431.3,2.6,6.5,2.0,259.0,2.2,85.6,6.6,123.5,230.8,1.4,267.2,167.7,4.4,263.5,35.5,119.8,3367.7,2018,11,30,4,4,6735.4,0.44889863242509875,6652.528571428571,6701.193333333333
1783,2018-12-01,172.5,2.3,24.6,72.4,3.1,75.6,6.6,59.8,15.3,57.9,11.0,9.8,327.4,125.4,27.1,45.0,23.8,209.4,71.7,425.3,2.7,6.3,1.5,257.3,2.1,82.8,6.6,126.2,228.9,1.4,265.6,166.7,3.8,260.4,35.2,108.9,3322.4,2018,12,1,5,4,6644.799999999999,-1.3451316922528767,6654.371428571429,6684.626666666667
1784,2018-12-02,169.3,2.2,22.7,68.4,2.9,76.0,6.0,56.8,15.8,59.9,10.5,9.6,311.8,116.1,25.3,41.4,25.1,195.6,64.7,414.7,2.7,6.4,1.6,257.1,2.2,81.6,5.8,123.3,225.6,1.2,248.9,160.6,3.6,249.9,32.7,100.7,3198.7,2018,12,2,6,4,6397.4,-3.7232121358054315,6647.785714285715,6660.76
1785,2018-12-03,168.3,2.1,23.6,69.7,3.2,75.4,6.6,61.6,16.2,60.7,10.9,9.6,324.3,123.5,27.0,42.8,25.0,209.3,70.7,430.1,2.7,6.4,1.5,258.4,2.2,75.7,6.3,123.0,229.4,1.5,273.8,167.9,4.0,253.5,34.7,105.2,3306.8,2018,12,3,0,4,6613.6,3.3794979210304277,6641.528571428571,6647.01
1786,2018-12-04,166.0,2.1,24.2,68.2,3.2,76.6,7.0,62.8,16.8,62.6,10.0,9.6,327.4,128.2,27.4,48.2,23.7,207.2,72.0,439.9,2.7,6.3,1.6,257.8,2.2,71.2,6.6,127.7,230.6,1.5,271.1,169.0,3.6,257.3,36.0,112.8,3341.0999999999995,2018,12,4,1,4,6682.199999999999,1.0372565622353669,6643.357142857142,6642.123333333333
1787,2018-12-05,164.4,2.1,21.0,71.6,3.3,76.2,6.9,63.8,17.0,62.0,10.3,10.7,324.2,129.7,28.0,47.8,24.0,204.2,72.5,444.3,2.5,5.9,1.6,259.9,2.0,77.8,6.6,132.5,234.3,1.6,270.2,172.2,3.6,257.4,36.7,108.8,3354.1,2018,12,5,2,4,6711.7,0.4414713717039387,6641.485714285714,6631.630000000001
1788,2018-12-06,169.9,2.2,24.2,68.6,3.3,76.8,7.1,64.4,17.0,60.0,10.5,10.5,328.5,129.8,28.1,50.8,24.8,207.5,71.7,446.3,2.6,6.1,1.9,259.7,2.1,72.8,6.7,134.7,234.5,1.5,274.3,171.4,3.8,258.3,37.0,107.0,3376.4,2018,12,6,3,4,6752.8,0.6123634846611159,6648.271428571427,6627.4366666666665
1789,2018-12-07,171.6,1.9,22.1,72.7,3.3,77.6,7.1,63.5,17.1,61.2,8.7,11.0,330.5,130.7,28.0,50.0,24.9,209.6,73.2,440.9,2.1,6.5,1.4,258.4,2.0,69.9,6.8,133.3,217.2,1.5,284.1,150.9,3.3,260.9,37.5,112.8,3354.2000000000007,2018,12,7,4,4,6708.4000000000015,-0.6575050349484468,6644.414285714286,6639.486666666666
1790,2018-12-08,173.6,2.2,23.4,72.3,3.2,76.9,7.1,61.9,17.1,63.4,11.1,10.8,328.5,129.1,28.2,47.8,21.5,205.2,71.7,439.6,2.8,6.5,1.7,257.8,2.4,70.0,6.8,136.2,228.9,1.5,287.5,160.8,3.3,258.6,36.9,111.0,3364.0,2018,12,8,5,4,6731.300000000001,0.3413630671993184,6656.771428571429,6659.733333333334
1791,2018-12-09,169.0,2.2,22.4,73.6,3.0,77.2,6.5,59.3,17.0,62.5,11.1,10.6,313.4,120.0,26.2,46.1,20.9,193.9,65.7,420.5,2.8,6.5,1.6,255.2,2.1,69.5,6.1,132.1,229.9,1.2,262.4,164.0,3.4,255.3,33.7,105.1,3252.0,2018,12,9,6,4,6504.0,-3.3767622896023197,6672.0,6665.026666666668
1792,2018-12-10,173.5,2.2,22.7,71.2,3.4,75.7,6.8,62.0,17.3,63.9,10.4,9.5,324.4,125.3,28.3,46.7,23.1,206.5,71.5,429.5,2.8,6.4,1.6,251.5,2.3,72.3,6.5,124.7,231.9,1.5,283.6,169.3,3.3,257.7,36.1,111.2,3336.5999999999995,2018,12,10,0,4,6673.199999999999,2.601476014760129,6680.5142857142855,6670.386666666666
1793,2018-12-11,173.4,2.1,24.2,72.4,3.4,69.9,7.1,63.8,17.5,63.9,10.5,9.5,328.6,126.8,28.1,46.9,23.1,209.3,72.4,426.2,2.7,6.3,1.5,252.1,2.2,72.3,6.7,121.3,237.2,1.5,292.5,174.1,3.7,261.1,37.4,113.9,3365.6,2018,12,11,1,4,6731.2,0.8691482347299884,6687.5142857142855,6678.12
1794,2018-12-12,174.9,2.1,23.4,71.0,3.5,74.7,7.3,64.0,17.5,62.6,10.6,9.5,323.2,113.5,29.1,48.0,22.7,211.5,72.0,429.4,2.6,6.2,1.6,248.3,2.2,75.4,6.7,122.0,224.7,1.7,296.2,171.2,3.7,258.1,37.7,115.6,3340.4999999999995,2018,12,12,2,4,6684.899999999998,-0.6878416924174346,6683.685714285714,6676.44
1795,2018-12-13,172.4,2.1,23.9,71.5,3.4,75.7,7.1,64.5,17.3,63.7,9.7,9.8,318.5,114.3,28.8,48.0,21.7,213.7,71.5,421.5,2.6,6.1,1.6,248.9,2.0,76.9,6.7,123.9,224.3,1.5,298.2,172.9,3.8,255.8,38.2,115.8,3338.3,2018,12,13,3,4,6676.6,-0.1241604212478542,6672.8,6671.8133333333335
1796,2018-12-14,170.2,2.1,23.6,72.1,3.5,76.6,7.0,65.3,16.6,62.0,9.7,9.6,314.9,118.1,29.3,50.6,24.7,212.0,67.6,413.0,2.6,6.1,1.8,250.2,2.1,69.9,6.7,115.4,229.9,1.5,301.0,166.9,3.8,267.6,38.2,118.2,3326.5999999999995,2018,12,14,4,4,6656.999999999999,-0.29356259173832777,6665.457142857143,6667.293333333333
1797,2018-12-15,166.9,2.3,22.8,70.6,3.3,76.1,6.4,61.6,16.9,63.4,11.8,9.8,317.7,120.2,29.0,49.8,24.1,203.5,70.4,412.4,2.8,6.0,1.5,250.3,2.0,75.9,6.7,121.0,228.0,1.5,288.8,171.8,3.8,257.9,37.4,116.2,3306.8,2018,12,15,5,4,6617.400000000001,-0.5948625506984939,6649.185714285713,6661.106666666666
1798,2018-12-16,154.3,2.5,22.3,74.9,3.1,75.4,6.6,60.2,16.5,63.6,12.1,8.7,306.4,111.0,26.7,47.1,21.8,187.9,62.2,400.8,2.5,6.1,1.7,245.9,2.2,77.5,6.7,118.0,224.5,1.3,271.1,166.8,3.8,263.7,35.2,102.4,3188.9,2018,12,16,6,4,6382.400000000001,-3.551243690875572,6631.814285714286,6651.08
1799,2018-12-17,135.4,2.0,22.5,75.1,3.5,59.8,7.0,64.8,17.0,59.9,10.9,8.7,318.2,119.9,28.1,44.5,20.0,199.3,69.3,408.0,2.6,5.6,1.7,249.2,2.1,63.4,6.2,118.9,233.8,1.5,289.7,150.2,3.6,272.7,37.7,108.7,3221.499999999999,2018,12,17,0,4,6442.999999999998,0.9494860867385047,6598.928571428572,6642.333333333333
1800,2018-12-18,149.1,2.1,20.3,57.2,3.5,60.0,7.2,65.0,17.4,57.0,9.9,9.1,319.0,124.6,27.9,56.5,19.1,200.9,68.7,412.5,2.6,6.0,1.8,250.2,2.2,61.0,6.7,120.4,224.3,1.5,299.3,147.9,3.9,276.7,38.3,103.4,3233.2000000000007,2018,12,18,1,4,6466.4000000000015,0.3631848517771763,6561.099999999999,6640.386666666667
1801,2018-12-19,152.2,2.2,21.8,65.6,3.5,69.0,4.9,67.3,17.5,62.2,10.0,9.1,317.6,129.2,28.5,48.7,23.1,200.8,68.8,407.6,2.7,6.2,1.7,252.4,2.3,74.6,6.6,119.3,235.3,1.5,298.0,162.0,3.8,276.2,37.0,113.0,3302.2000000000003,2018,12,19,2,4,6604.400000000001,2.1341086230359796,6549.599999999999,6636.743333333334
1802,2018-12-20,153.8,2.1,23.1,66.8,3.6,71.3,6.1,67.0,17.5,64.4,10.1,9.1,324.0,127.6,28.8,49.4,23.4,207.5,69.8,411.7,2.6,6.6,1.7,252.6,2.2,70.2,6.8,121.6,235.4,1.6,301.5,169.4,3.8,278.0,38.0,115.0,3344.1000000000004,2018,12,20,3,4,6688.200000000001,1.2688510689843113,6551.257142857144,6634.61
1803,2018-12-21,161.5,2.1,23.8,71.2,3.6,72.2,6.2,69.0,17.6,64.3,10.3,9.7,327.2,128.9,28.8,49.3,23.3,211.1,70.8,413.4,2.7,6.2,1.8,254.8,2.2,68.3,6.9,118.3,237.2,1.6,305.0,173.5,3.8,277.5,38.2,113.7,3375.9999999999995,2018,12,21,4,4,6751.999999999999,0.953918842139867,6564.828571428572,6634.623333333333
1804,2018-12-22,161.9,1.9,23.0,69.2,3.5,70.6,7.2,65.5,16.4,62.9,10.7,10.3,326.5,127.6,29.8,45.5,23.3,204.9,70.9,412.5,2.7,6.5,1.7,256.1,2.0,70.4,6.8,119.8,237.2,1.5,297.3,173.2,3.8,280.5,38.9,115.9,3358.400000000001,2018,12,22,5,4,6716.800000000002,-0.5213270142179649,6579.028571428572,6635.283333333334
1805,2018-12-23,159.3,2.0,22.3,70.8,3.2,72.8,6.8,63.3,17.4,63.3,12.0,9.9,316.0,119.1,27.9,47.4,23.6,190.2,65.9,390.7,2.4,6.3,1.5,254.6,2.2,67.9,6.4,112.0,229.1,1.3,259.5,174.0,3.2,280.1,35.8,105.2,3225.4,2018,12,23,6,4,6450.8,-3.9602191519771623,6588.8,6628.606666666666
1806,2018-12-24,162.5,2.2,22.1,70.3,3.6,73.7,7.1,67.2,17.5,65.8,9.1,10.2,324.7,125.5,28.6,49.1,23.5,204.6,70.8,415.1,2.4,6.5,1.9,257.5,2.2,70.0,6.9,110.0,237.9,1.4,276.4,178.8,3.4,276.6,37.2,109.0,3331.3,2018,12,24,0,4,6662.6,3.2833136975258803,6620.171428571431,6629.63
1807,2018-12-25,161.5,2.2,23.4,69.0,3.4,74.7,7.2,64.8,17.5,66.2,12.5,10.2,324.1,129.0,29.4,49.2,24.2,206.8,65.6,416.5,2.4,6.3,1.8,259.9,2.2,71.9,6.9,96.3,238.7,1.5,282.9,180.6,3.4,287.9,38.6,106.6,3341.9,2018,12,25,1,4,6687.2,0.369225227388692,6651.714285714285,6637.753333333333
1808,2018-12-26,165.0,2.2,23.6,73.3,3.7,73.7,7.2,64.6,17.5,69.7,10.5,9.7,318.7,130.3,30.9,48.2,24.9,214.4,71.1,415.7,2.5,6.6,1.7,260.1,2.1,70.6,6.9,123.2,240.5,1.4,290.6,184.0,3.4,289.1,39.4,112.6,3409.5999999999995,2018,12,26,2,4,6819.199999999999,1.97392032539776,6682.400000000001,6643.1466666666665
1809,2018-12-27,167.1,2.0,23.3,72.4,3.7,74.9,7.1,69.6,17.4,66.4,11.2,10.4,322.0,131.2,31.2,50.7,24.5,213.2,73.1,407.9,2.8,6.4,1.8,258.7,2.1,69.7,6.8,117.8,241.2,1.6,302.0,190.3,3.7,286.5,39.3,110.8,3420.8,2018,12,27,3,4,6841.6,0.3284842796809295,6704.314285714286,6648.886666666667
1810,2018-12-28,166.9,2.1,23.3,73.8,3.9,76.1,7.1,73.2,17.2,66.1,12.6,10.4,319.4,130.6,31.6,52.8,23.6,211.2,73.1,393.3,2.8,6.7,1.6,257.9,2.2,67.9,6.8,119.6,242.4,1.4,303.9,188.5,3.7,295.8,39.3,113.5,3419.0,2018,12,28,4,4,6841.3,-0.004384939195511972,6717.071428571428,6652.7699999999995
