city,date,irradiance,temperature,humidity,wind_speed
Ranchi,20241221,2.0966,17.12,83.23,1.08
Ranchi,20241222,2.5306,15.57,72.72,1.0
Ranchi,20241223,2.7082,16.6,77.97,0.89
Ranchi,20241224,2.8651,16.44,79.66,1.19
Ranchi,20241225,2.6842,16.83,83.63,1.0
Ranchi,20241226,2.8337,17.78,78.56,1.38
Ranchi,20241227,3.403,18.38,68.09,0.69
Ranchi,20241228,3.4522,18.83,72.03,1.26
Ranchi,20241229,3.5765,18.02,85.7,2.04
Ranchi,20241230,3.4567,15.8,80.3,2.0
Ranchi,20241231,3.564,12.07,69.19,1.77
Ranchi,20250101,3.5801,10.91,68.86,1.97
Ranchi,20250102,3.745,10.35,64.5,1.98
Ranchi,20250103,3.5546,11.59,64.75,1.71
Ranchi,20250104,3.6965,12.65,63.8,1.15
Ranchi,20250105,3.6473,14.16,65.93,1.01
Ranchi,20250106,3.0434,15.48,74.11,1.16
Ranchi,20250107,2.6986,14.14,71.39,2.31
Ranchi,20250108,3.9866,11.85,68.73,1.69
Ranchi,20250109,3.5582,13.12,57.37,0.78
Ranchi,20250110,3.7049,13.52,53.37,1.08
Ranchi,20250111,3.6154,15.43,52.77,0.84
Ranchi,20250112,3.0185,15.63,62.22,1.46
Ranchi,20250113,2.9621,15.4,76.71,1.83
Ranchi,20250114,2.8006,14.78,72.88,1.17
Ranchi,20250115,2.981,14.08,65.25,1.3
Ranchi,20250116,3.3782,14.34,55.52,0.89
Ranchi,20250117,3.137,14.94,60.52,1.61
Ranchi,20250118,4.079,15.27,72.01,1.66
Ranchi,20250119,4.6908,14.24,64.91,2.34
Ranchi,20250120,4.6332,14.95,56.54,2.47
Ranchi,20250121,4.3464,16.2,65.56,2.37
Ranchi,20250122,4.1669,17.37,59.34,1.68
Ranchi,20250123,4.0882,18.44,57.67,1.37
Ranchi,20250124,3.7944,18.14,60.13,1.44
Ranchi,20250125,3.9854,15.51,62.12,2.09
Ranchi,20250126,4.8206,13.66,47.73,1.71
Ranchi,20250127,4.4678,14.11,45.75,1.82
Ranchi,20250128,4.4122,16.16,37.11,1.42
Ranchi,20250129,3.8134,18.08,34.35,0.95
Ranchi,20250130,4.087,18.53,49.44,2.27
Ranchi,20250131,4.0968,19.8,47.85,1.57
Ranchi,20250201,3.761,20.59,49.09,1.28
Ranchi,20250202,3.5059,20.4,58.25,1.45
Ranchi,20250203,4.8598,19.13,50.72,2.2
Ranchi,20250204,4.8473,20.56,49.89,2.0
Ranchi,20250205,4.4153,21.77,54.76,1.95
Ranchi,20250206,4.7779,18.38,49.13,3.32
Ranchi,20250207,5.598,16.12,34.93,3.01
Ranchi,20250208,5.4192,15.7,37.63,2.13
Ranchi,20250209,5.3232,16.96,38.27,2.08
Ranchi,20250210,5.4238,19.28,38.32,1.83
Ranchi,20250211,5.2334,19.36,42.35,2.55
Ranchi,20250212,5.2181,20.48,41.08,1.85
Ranchi,20250213,5.725,17.68,41.35,3.08
Ranchi,20250214,5.8963,17.03,34.92,2.78
Ranchi,20250215,5.6779,18.61,37.1,2.1
Ranchi,20250216,5.5246,20.89,38.22,1.88
Ranchi,20250217,4.8487,20.68,42.89,1.89
Ranchi,20250218,4.8948,20.39,42.83,1.56
Ranchi,20250219,4.297,21.83,44.26,1.22
Ranchi,20250220,3.0012,21.03,68.98,1.26
Ranchi,20250221,4.4371,21.99,60.33,1.27
Ranchi,20250222,3.847,22.54,44.48,0.98
Ranchi,20250223,4.6538,19.49,47.62,2.3
Ranchi,20250224,5.6167,19.05,44.62,1.94
Ranchi,20250225,5.077,20.01,40.0,1.43
Ranchi,20250226,4.4412,20.25,41.95,1.04
Ranchi,20250227,4.8571,21.21,40.34,1.38
Ranchi,20250228,4.3807,22.85,40.91,1.36
Ranchi,20250301,4.651,23.42,42.98,2.84
Ranchi,20250302,5.393,23.76,42.62,2.42
Ranchi,20250303,6.0036,22.66,42.36,2.86
Ranchi,20250304,6.3641,22.6,36.28,3.0
Ranchi,20250305,6.2304,20.54,28.7,3.75
Ranchi,20250306,6.7356,18.66,24.14,2.16
Ranchi,20250307,6.5614,19.4,23.27,2.41
Ranchi,20250308,6.3048,22.05,23.9,2.11
Ranchi,20250309,6.2395,22.42,25.05,1.29
Ranchi,20250310,5.5277,22.8,46.11,1.73
Ranchi,20250311,5.7982,23.72,29.87,1.94
Ranchi,20250312,5.921,25.69,26.95,2.68
Ranchi,20250313,6.4519,26.34,26.67,2.8
Ranchi,20250314,6.3391,27.83,22.45,1.78
Ranchi,20250315,6.2714,28.04,23.4,2.28
Ranchi,20250316,4.8156,29.13,25.92,2.07
Ranchi,20250317,4.1424,28.77,30.62,2.22
Ranchi,20250318,6.5614,25.46,30.9,3.24
Ranchi,20250319,6.618,26.38,25.03,1.94
Ranchi,20250320,3.5122,28.04,36.36,1.45
Ranchi,20250321,1.1676,25.23,58.2,1.7
Ranchi,20250322,5.1101,24.03,62.25,2.85
Ranchi,20250323,4.3222,23.46,52.61,1.67
Ranchi,20250324,5.7809,23.42,49.52,1.38
Ranchi,20250325,6.2993,25.2,35.95,1.63
Ranchi,20250326,6.4721,24.89,34.55,2.05
Ranchi,20250327,6.7114,25.87,33.35,2.75
Ranchi,20250328,6.7483,26.77,34.01,2.97
Ranchi,20250329,7.1297,25.45,30.62,2.92
Ranchi,20250330,7.031,25.1,22.32,2.07
Ranchi,20250331,6.9398,25.9,23.39,1.98
Ranchi,20250401,6.749,27.08,24.47,2.0
Ranchi,20250402,5.0993,27.74,25.44,1.25
Ranchi,20250403,5.3578,28.59,28.89,1.52
Ranchi,20250404,4.2727,28.59,38.46,2.52
Ranchi,20250405,6.8837,28.48,27.9,2.28
Ranchi,20250406,6.1798,29.31,23.75,1.93
Ranchi,20250407,6.3622,29.31,26.33,1.36
Ranchi,20250408,6.3262,29.06,44.43,3.85
Ranchi,20250409,5.2056,28.97,46.45,3.18
Ranchi,20250410,4.6709,27.4,52.46,3.15
Ranchi,20250411,5.9186,26.91,54.68,2.31
Ranchi,20250412,5.9071,28.17,49.45,1.71
Ranchi,20250413,4.8852,28.13,52.15,1.81
Ranchi,20250414,5.1113,27.81,46.9,1.54
Ranchi,20250415,5.1871,25.93,61.94,2.84
Ranchi,20250416,5.7365,27.32,57.21,2.62
Ranchi,20250417,5.0117,28.32,54.15,2.77
Ranchi,20250418,4.1309,28.13,52.29,2.31
Ranchi,20250419,5.6707,27.59,59.58,1.52
Ranchi,20250420,5.9815,30.37,44.56,1.6
Ranchi,20250421,6.421,31.3,34.56,2.21
Ranchi,20250422,6.8453,31.38,25.43,2.78
Ranchi,20250423,7.5096,31.23,17.19,2.86
Ranchi,20250424,7.4335,31.05,15.06,2.32
Ranchi,20250425,7.4758,31.52,13.35,2.43
Ranchi,20250426,6.6024,32.48,14.17,1.84
Ranchi,20250427,1.7302,31.3,25.71,2.25
Ranchi,20250428,5.6177,29.15,31.59,0.97
Ranchi,20250429,5.5234,28.04,42.8,2.32
Ranchi,20250430,5.8946,28.49,49.25,2.45
Ranchi,20250501,5.1816,26.98,54.1,2.55
Ranchi,20250502,6.8635,26.0,60.24,2.01
Ranchi,20250503,4.7976,27.16,53.9,2.04
Ranchi,20250504,5.4077,27.72,49.75,2.43
Ranchi,20250505,5.8085,28.4,47.96,1.58
Ranchi,20250506,5.1106,27.39,50.82,1.48
Ranchi,20250507,6.0598,28.75,49.24,1.92
Ranchi,20250508,6.0374,30.18,44.01,1.47
Ranchi,20250509,5.7046,30.88,41.93,1.29
Ranchi,20250510,6.0818,31.32,41.91,1.61
Ranchi,20250511,6.3341,31.23,42.72,1.79
Ranchi,20250512,5.9009,32.07,41.64,2.57
Ranchi,20250513,6.0898,32.14,35.74,2.41
Ranchi,20250514,5.7689,32.65,33.95,2.17
Ranchi,20250515,4.9738,33.03,35.19,1.88
Ranchi,20250516,5.3849,33.04,38.02,2.66
Ranchi,20250517,5.5181,33.84,32.75,2.77
Ranchi,20250518,4.9008,31.27,45.91,2.53
Ranchi,20250519,4.9339,29.7,57.51,2.65
Ranchi,20250520,4.4693,30.67,57.01,2.59
Ranchi,20250521,5.5018,30.52,57.34,2.54
Ranchi,20250522,4.9625,29.05,62.18,2.32
Ranchi,20250523,4.8696,28.49,61.76,1.63
Ranchi,20250524,3.8878,27.87,65.72,2.1
Ranchi,20250525,3.9869,26.32,80.55,2.42
Ranchi,20250526,4.0951,27.13,76.51,1.81
Ranchi,20250527,5.0436,28.29,70.98,2.05
Ranchi,20250528,5.1775,28.84,66.62,1.94
Ranchi,20250529,4.9862,28.88,66.61,2.74
Ranchi,20250530,4.9726,29.69,64.46,2.31
Ranchi,20250531,4.4923,30.09,59.18,3.12
Ranchi,20250601,5.3494,30.85,48.15,3.76
Ranchi,20250602,6.1812,30.94,44.42,3.08
Ranchi,20250603,5.3153,29.25,56.25,2.51
Ranchi,20250604,4.7206,28.81,56.68,1.5
Ranchi,20250605,5.1998,28.14,57.22,1.36
Ranchi,20250606,5.4792,29.58,44.99,1.16
Ranchi,20250607,6.2969,29.27,46.73,1.79
Ranchi,20250608,6.2724,30.31,44.75,1.27
Ranchi,20250609,5.76,30.31,51.44,1.09
Ranchi,20250610,6.4951,28.96,61.83,2.4
Ranchi,20250611,6.8138,29.3,63.13,3.0
Ranchi,20250612,7.2346,29.37,62.29,2.84
Ranchi,20250613,6.9751,29.65,64.29,2.4
Ranchi,20250614,6.7032,30.55,57.8,2.18
Ranchi,20250615,5.3698,29.81,62.88,2.63
Ranchi,20250616,5.225,28.56,69.21,1.58
Ranchi,20250617,2.1218,26.67,80.31,2.19
Ranchi,20250618,1.1146,25.82,88.92,4.36
Ranchi,20250619,0.8321,24.76,91.12,3.84
Ranchi,20250620,1.7066,25.12,90.92,4.03
Ranchi,20250621,4.1198,26.03,87.35,3.04
Ranchi,20250622,4.1544,26.17,85.62,2.51
Ranchi,20250623,2.9671,26.13,86.3,1.93
Ranchi,20250624,3.8798,26.08,85.87,1.64
Ranchi,20250625,3.2206,26.08,88.28,2.18
Ranchi,20250626,4.3174,25.79,88.64,3.09
Ranchi,20250627,3.6108,25.89,87.27,1.4
Ranchi,20250628,3.5566,26.69,85.1,0.93
Ranchi,20250629,3.114,26.3,87.17,2.16
Ranchi,20250630,3.7886,26.08,87.13,2.01
Ranchi,20250701,3.2909,25.92,91.04,3.71
Ranchi,20250702,3.9617,26.12,88.87,2.82
Ranchi,20250703,4.1273,26.17,88.03,1.89
Ranchi,20250704,3.5726,26.21,88.62,2.5
Ranchi,20250705,2.4067,26.16,88.95,1.75
Ranchi,20250706,2.4763,25.96,88.5,1.9
Ranchi,20250707,2.7802,25.42,90.28,2.18
Ranchi,20250708,4.0044,26.19,87.85,2.51
Ranchi,20250709,2.5056,25.67,88.9,2.6
Ranchi,20250710,1.1122,24.97,92.82,2.19
Ranchi,20250711,2.7293,25.23,90.08,2.64
Ranchi,20250712,3.7337,25.91,88.77,2.21
Ranchi,20250713,4.8989,25.48,92.18,1.39
Ranchi,20250714,3.1598,25.19,92.35,1.73
Ranchi,20250715,2.9213,24.94,92.93,2.68
Ranchi,20250716,3.5477,25.16,91.45,3.93
Ranchi,20250717,4.2725,25.48,90.96,3.12
Ranchi,20250718,5.4626,25.89,87.45,1.63
Ranchi,20250719,4.2233,26.2,88.16,1.58
Ranchi,20250720,3.6672,24.07,92.25,2.26
Ranchi,20250721,4.6546,25.7,90.23,1.61
Ranchi,20250722,4.4194,26.38,88.77,1.22
Ranchi,20250723,4.6613,26.55,89.97,1.43
Ranchi,20250724,3.9624,26.43,86.86,1.52
Ranchi,20250725,3.1646,25.42,93.72,2.28
Ranchi,20250726,2.5174,26.06,91.21,2.94
Ranchi,20250727,3.3041,25.99,88.8,3.19
Ranchi,20250728,1.8043,25.87,89.93,2.84
Ranchi,20250729,2.497,25.23,91.13,2.75
Ranchi,20250730,4.0409,25.88,87.49,2.39
Ranchi,20250731,2.8742,25.04,90.58,2.51
Ranchi,20250801,3.4138,25.29,88.36,2.41
Ranchi,20250802,3.2842,25.8,89.98,2.41
Ranchi,20250803,2.7708,25.05,92.4,2.6
Ranchi,20250804,3.762,25.16,89.56,2.4
Ranchi,20250805,4.5619,25.75,84.25,1.3
Ranchi,20250806,4.0466,25.32,87.95,1.8
Ranchi,20250807,3.5112,25.42,88.11,2.08
Ranchi,20250808,2.087,25.17,89.13,2.68
Ranchi,20250809,3.6682,24.75,89.36,3.71
Ranchi,20250810,4.6714,25.11,88.05,2.02
Ranchi,20250811,4.1947,26.25,84.84,1.67
Ranchi,20250812,4.7815,26.14,89.1,1.35
Ranchi,20250813,2.8939,25.32,91.77,2.36
Ranchi,20250814,4.1866,24.71,91.37,2.55
Ranchi,20250815,4.1594,24.02,91.4,2.23
Ranchi,20250816,5.2075,25.0,89.84,2.34
Ranchi,20250817,4.6855,25.18,90.18,2.48
Ranchi,20250818,4.273,25.34,91.13,3.81
Ranchi,20250819,3.2297,24.9,92.03,4.15
Ranchi,20250820,4.3354,24.85,92.23,3.15
Ranchi,20250821,2.7893,25.02,90.53,2.31
Ranchi,20250822,0.9929,24.66,92.58,2.89
Ranchi,20250823,1.926,24.78,92.85,2.64
Ranchi,20250824,1.9805,24.93,90.06,2.89
Ranchi,20250825,3.9067,25.1,88.4,2.06
Ranchi,20250826,5.208,24.86,89.58,1.76
Ranchi,20250827,4.9471,24.44,91.36,1.69
Ranchi,20250828,3.7601,25.53,90.8,2.33
Ranchi,20250829,4.6154,25.32,88.85,2.41
Ranchi,20250830,4.8821,25.37,89.02,1.36
Ranchi,20250831,5.5337,25.31,88.75,1.43
Ranchi,20250901,5.4905,25.14,89.44,1.09
Ranchi,20250902,2.5807,24.73,93.18,1.91
Ranchi,20250903,3.7872,24.83,90.85,3.84
Ranchi,20250904,3.533,24.76,90.98,3.22
Ranchi,20250905,4.3752,25.25,88.76,1.58
Ranchi,20250906,5.5639,25.51,86.22,1.24
Ranchi,20250907,5.4751,25.87,82.99,0.97
Ranchi,20250908,5.8157,25.74,85.3,1.06
Ranchi,20250909,4.781,26.3,84.84,0.73
Ranchi,20250910,4.3262,26.19,84.66,0.85
Ranchi,20250911,3.2892,24.52,91.78,1.3
Ranchi,20250912,4.2444,24.41,88.95,1.23
Ranchi,20250913,4.4491,25.14,89.45,1.25
Ranchi,20250914,3.7896,24.15,93.98,1.25
Ranchi,20250915,1.8398,24.16,89.02,1.43
Ranchi,20250916,3.5743,24.45,87.97,1.58
Ranchi,20250917,3.924,24.96,88.85,1.41
Ranchi,20250918,4.0807,25.48,87.91,1.28
Ranchi,20250919,3.3077,25.0,91.05,1.07
Ranchi,20250920,4.2254,25.27,88.83,1.02
Ranchi,20250921,4.8516,25.03,90.44,1.27
Ranchi,20250922,4.5744,24.91,90.39,1.26
Ranchi,20250923,2.4427,24.29,91.73,2.17
Ranchi,20250924,4.3378,24.59,93.02,2.08
Ranchi,20250925,4.361,25.1,90.76,1.53
Ranchi,20250926,3.3062,24.57,95.05,2.47
Ranchi,20250927,3.2796,24.75,93.98,4.27
Ranchi,20250928,4.3502,24.67,91.84,2.65
Ranchi,20250929,5.52,24.97,89.34,1.41
Ranchi,20250930,4.6202,25.21,87.41,1.01
Ranchi,20251001,4.6457,25.41,89.26,0.91
Ranchi,20251002,2.4905,24.32,93.34,2.88
Ranchi,20251003,2.3234,24.42,94.62,3.78
Ranchi,20251004,2.5402,24.38,94.13,3.56
Ranchi,20251005,3.053,24.22,87.6,0.84
Ranchi,20251006,4.1674,23.92,84.3,0.87
Ranchi,20251007,4.3692,23.71,82.01,1.03
Ranchi,20251008,4.6104,23.9,83.01,0.92
Ranchi,20251009,4.8334,23.46,86.06,1.19
Ranchi,20251010,5.2807,22.37,88.55,1.83
Ranchi,20251011,5.3318,22.13,88.44,1.34
Ranchi,20251012,5.244,22.18,86.64,1.35
Ranchi,20251013,4.9502,21.68,87.67,1.15
Ranchi,20251014,5.0623,21.68,86.7,1.0
Ranchi,20251015,5.19,20.28,85.72,1.32
Ranchi,20251016,5.1262,19.82,85.27,1.4
Ranchi,20251017,5.2181,20.46,82.35,1.21
Ranchi,20251018,5.1264,21.21,76.9,0.54
Ranchi,20251019,4.7702,22.26,79.13,0.9
Ranchi,20251020,4.7453,22.65,83.0,1.04
Ranchi,20251021,4.8823,22.88,81.68,1.07
Ranchi,20251022,4.7784,22.74,82.68,1.13
Ranchi,20251023,4.5401,22.98,80.01,0.74
Ranchi,20251024,4.5146,22.74,77.3,0.73
Ranchi,20251025,3.9598,21.79,82.86,0.99
Ranchi,20251026,3.4594,22.5,82.09,1.03
Ranchi,20251027,3.331,22.92,84.71,1.29
Ranchi,20251028,3.2417,22.82,90.89,1.99
Ranchi,20251029,1.3246,22.93,94.47,3.24
Ranchi,20251030,2.2644,23.67,90.81,2.75
Ranchi,20251031,1.1681,23.07,94.44,3.15
Ranchi,20251101,2.3431,22.43,90.78,2.86
Ranchi,20251102,3.5909,20.88,90.28,2.25
Ranchi,20251103,3.3276,18.86,85.09,2.08
Ranchi,20251104,3.7075,17.77,78.79,1.52
Ranchi,20251105,4.2756,17.82,77.57,1.94
Ranchi,20251106,4.2415,19.45,88.34,1.97
Ranchi,20251107,4.4592,17.43,81.67,1.73
Ranchi,20251108,4.9236,15.42,79.57,1.53
Ranchi,20251109,4.6159,14.73,79.46,1.58
Ranchi,20251110,4.4837,14.39,76.27,1.31
Ranchi,20251111,4.2662,13.83,78.35,1.51
Ranchi,20251112,4.2408,14.27,80.41,1.71
Ranchi,20251113,4.3745,14.05,80.52,1.63
Ranchi,20251114,4.26,14.11,77.88,1.68
Ranchi,20251115,4.0118,14.06,75.57,1.4
Ranchi,20251116,4.0572,13.49,77.42,1.34
Ranchi,20251117,4.1239,13.79,75.19,1.06
Ranchi,20251118,4.4566,14.84,86.21,1.15
Ranchi,20251119,4.3874,15.86,85.28,1.19
Ranchi,20251120,4.0958,16.13,84.75,0.92
Ranchi,20251121,3.7183,16.2,84.46,0.93
Ranchi,20251122,3.5347,16.44,80.03,1.05
Ranchi,20251123,3.0468,15.96,84.27,1.12
Ranchi,20251124,3.2273,14.98,81.92,0.97
Ranchi,20251125,3.817,13.7,81.94,1.61
Ranchi,20251126,3.9629,13.06,77.6,1.72
Ranchi,20251127,4.1443,13.26,80.43,1.48
Ranchi,20251128,4.1892,14.48,83.48,1.02
Ranchi,20251129,3.8201,14.94,83.66,0.91
Ranchi,20251130,3.7049,15.17,82.09,1.05
Ranchi,20251201,2.2459,16.21,79.48,0.75
Ranchi,20251202,3.3026,15.3,82.52,1.12
Ranchi,20251203,3.4769,14.35,83.02,1.27
Ranchi,20251204,3.7786,13.59,84.25,1.71
Ranchi,20251205,4.117,11.89,80.82,1.59
Ranchi,20251206,3.9715,11.7,76.98,1.56
Ranchi,20251207,3.7558,11.8,78.75,1.7
Ranchi,20251208,3.1666,12.53,79.31,1.97
Ranchi,20251209,3.2556,12.35,79.34,1.95
Ranchi,20251210,3.6775,11.98,78.77,1.66
Ranchi,20251211,3.7046,11.75,78.13,1.71
Ranchi,20251212,3.3406,12.29,78.89,1.2
Ranchi,20251213,3.5453,13.04,76.23,0.88
Ranchi,20251214,4.0637,12.9,84.66,1.13
Ranchi,20251215,3.8856,13.09,84.48,0.99
Ranchi,20251216,3.3706,12.68,83.65,1.29
Ranchi,20251217,2.9815,11.34,86.19,1.77
Ranchi,20251218,3.3055,11.36,85.25,0.89
Ranchi,20251219,2.9414,11.83,86.58,1.04
Ranchi,20251220,1.889,11.65,84.62,1.01
Ranchi,20251221,2.3724,11.48,83.43,0.73
Ranchi,20251222,3.379,12.34,81.91,0.78
Ranchi,20251223,3.1774,12.45,84.34,1.4
Ranchi,20251224,3.1555,11.67,83.83,1.93
Ranchi,20251225,3.451,10.79,83.5,1.73
Ranchi,20251226,3.4409,9.67,83.25,1.61
Ranchi,20251227,3.4826,9.72,80.72,1.35
Ranchi,20251228,3.3842,9.93,82.72,1.42
Ranchi,20251229,3.1483,10.14,81.45,1.48
Ranchi,20251230,3.3382,11.25,68.79,1.81
Ranchi,20251231,4.0183,13.53,60.13,0.93
Thiruvananthapuram,20200101,5.7535,26.88,80.08,1.65
Thiruvananthapuram,20200102,5.6693,27.44,80.33,1.77
Thiruvananthapuram,20200103,5.9724,27.39,80.94,2.2
Thiruvananthapuram,20200104,5.7622,27.54,81.11,1.19
Thiruvananthapuram,20200105,5.2915,27.53,80.31,1.58
Thiruvananthapuram,20200106,6.1229,26.83,83.67,3.48
Thiruvananthapuram,20200107,6.1862,26.21,83.66,3.11
Thiruvananthapuram,20200108,5.8574,26.42,80.26,2.76
Thiruvananthapuram,20200109,5.8675,26.26,78.05,2.36
Thiruvananthapuram,20200110,6.005,25.34,79.13,3.3
Thiruvananthapuram,20200111,6.3816,25.08,78.3,3.3
Thiruvananthapuram,20200112,6.4102,25.32,73.76,2.55
Thiruvananthapuram,20200113,4.949,25.66,75.72,1.82
Thiruvananthapuram,20200114,5.4151,25.73,74.15,1.9
Thiruvananthapuram,20200115,5.5829,25.79,71.2,2.08
Thiruvananthapuram,20200116,5.6438,25.9,70.11,2.07
Thiruvananthapuram,20200117,6.3214,26.5,74.47,2.02
Thiruvananthapuram,20200118,5.8819,26.84,79.91,2.57
Thiruvananthapuram,20200119,5.6544,26.94,80.74,3.25
Thiruvananthapuram,20200120,6.1906,26.64,76.56,3.17
Thiruvananthapuram,20200121,6.1987,26.58,73.62,3.08
Thiruvananthapuram,20200122,6.2784,26.9,75.27,4.21
Thiruvananthapuram,20200123,6.0742,27.13,78.68,4.11
Thiruvananthapuram,20200124,6.2033,27.0,73.4,3.83
Thiruvananthapuram,20200125,6.3089,26.42,73.24,2.47
Thiruvananthapuram,20200126,6.2158,26.41,71.04,2.2
Thiruvananthapuram,20200127,6.0492,26.53,68.7,1.68
Thiruvananthapuram,20200128,6.0307,27.25,67.48,1.44
Thiruvananthapuram,20200129,6.3084,26.61,73.22,2.17
Thiruvananthapuram,20200130,6.3754,27.59,69.06,1.63
Thiruvananthapuram,20200131,6.2419,28.03,68.3,1.68
Thiruvananthapuram,20200201,6.2383,27.32,70.31,2.48
Thiruvananthapuram,20200202,4.7191,27.72,68.32,2.65
Thiruvananthapuram,20200203,6.2506,27.69,65.35,2.13
Thiruvananthapuram,20200204,6.1548,27.56,68.43,2.31
Thiruvananthapuram,20200205,5.7626,28.13,69.49,1.79
Thiruvananthapuram,20200206,5.9839,28.18,67.34,1.89
Thiruvananthapuram,20200207,5.1528,28.17,68.24,1.92
Thiruvananthapuram,20200208,5.7394,27.86,73.93,1.7
Thiruvananthapuram,20200209,6.5088,28.71,67.61,1.85
Thiruvananthapuram,20200210,6.3727,28.61,65.09,2.98
Thiruvananthapuram,20200211,6.7894,28.39,66.24,3.83
Thiruvananthapuram,20200212,6.3835,28.57,67.16,2.91
Thiruvananthapuram,20200213,6.5429,28.81,67.04,2.15
Thiruvananthapuram,20200214,6.1514,28.36,63.92,1.62
Thiruvananthapuram,20200215,5.8471,28.46,67.74,1.67
Thiruvananthapuram,20200216,6.3139,28.65,62.96,2.02
Thiruvananthapuram,20200217,6.7325,28.54,61.33,2.29
Thiruvananthapuram,20200218,6.9218,28.07,60.42,2.69
Thiruvananthapuram,20200219,6.7373,27.88,60.63,2.49
Thiruvananthapuram,20200220,6.8388,27.86,63.65,2.95
Thiruvananthapuram,20200221,6.7795,28.36,69.1,2.94
Thiruvananthapuram,20200222,4.7959,29.02,69.35,5.01
Thiruvananthapuram,20200223,6.2938,28.82,66.19,4.15
Thiruvananthapuram,20200224,6.6254,28.3,66.85,3.54
Thiruvananthapuram,20200225,6.8657,28.73,65.77,1.96
Thiruvananthapuram,20200226,6.7752,29.3,62.48,1.9
Thiruvananthapuram,20200227,6.7894,29.45,61.59,1.72
Thiruvananthapuram,20200228,6.1486,29.59,63.56,2.03
Thiruvananthapuram,20200229,5.1156,29.09,62.12,1.89
Thiruvananthapuram,20200301,6.3322,29.45,59.09,2.09
Thiruvananthapuram,20200302,6.5659,29.24,63.72,1.69
Thiruvananthapuram,20200303,5.351,29.14,67.43,2.16
Thiruvananthapuram,20200304,5.6858,29.1,73.09,2.82
Thiruvananthapuram,20200305,5.5968,28.02,78.59,1.84
Thiruvananthapuram,20200306,6.1656,28.53,74.63,2.54
Thiruvananthapuram,20200307,6.8282,28.6,67.85,2.14
Thiruvananthapuram,20200308,7.0164,29.0,66.42,1.85
Thiruvananthapuram,20200309,6.8364,29.89,67.21,1.82
Thiruvananthapuram,20200310,6.5928,30.25,59.49,1.56
Thiruvananthapuram,20200311,6.9065,29.72,63.01,1.84
Thiruvananthapuram,20200312,6.6286,30.06,62.9,1.8
Thiruvananthapuram,20200313,7.0183,30.15,59.95,1.74
Thiruvananthapuram,20200314,6.9886,30.23,60.72,1.91
Thiruvananthapuram,20200315,6.3264,30.37,61.62,1.69
Thiruvananthapuram,20200316,6.9514,30.73,60.95,2.11
Thiruvananthapuram,20200317,6.245,30.66,61.26,3.9
Thiruvananthapuram,20200318,6.8974,29.99,67.72,3.03
Thiruvananthapuram,20200319,6.2618,30.21,63.54,2.44
Thiruvananthapuram,20200320,6.4543,29.54,68.8,2.01
Thiruvananthapuram,20200321,6.6876,29.62,68.76,2.12
Thiruvananthapuram,20200322,6.6101,29.68,68.28,1.35
Thiruvananthapuram,20200323,6.6682,29.77,68.55,1.6
Thiruvananthapuram,20200324,6.6907,30.05,64.86,1.6
Thiruvananthapuram,20200325,6.6043,29.83,64.67,1.5
Thiruvananthapuram,20200326,5.9006,30.18,61.27,2.49
Thiruvananthapuram,20200327,7.1414,30.4,59.72,2.8
Thiruvananthapuram,20200328,7.0615,30.51,58.28,2.37
Thiruvananthapuram,20200329,6.8695,30.3,61.73,1.58
Thiruvananthapuram,20200330,6.9516,30.49,62.49,1.73
Thiruvananthapuram,20200331,7.0322,30.74,58.42,1.6
Thiruvananthapuram,20200401,7.0356,30.81,54.62,2.51
Thiruvananthapuram,20200402,7.0793,30.61,60.12,2.65
Thiruvananthapuram,20200403,6.9655,30.26,62.56,1.9
Thiruvananthapuram,20200404,7.1136,30.34,63.83,1.65
Thiruvananthapuram,20200405,6.3012,29.73,69.9,1.34
Thiruvananthapuram,20200406,7.128,29.25,75.19,1.44
Thiruvananthapuram,20200407,4.9056,28.54,77.8,2.27
Thiruvananthapuram,20200408,6.9281,28.51,78.72,2.69
Thiruvananthapuram,20200409,6.8702,29.66,71.73,2.19
Thiruvananthapuram,20200410,7.0714,30.42,66.25,1.96
Thiruvananthapuram,20200411,7.0812,30.14,68.14,2.25
Thiruvananthapuram,20200412,7.2449,30.93,63.96,2.06
Thiruvananthapuram,20200413,7.1174,30.96,63.0,1.62
Thiruvananthapuram,20200414,6.883,31.08,62.07,1.59
Thiruvananthapuram,20200415,7.1844,30.75,64.34,1.78
Thiruvananthapuram,20200416,7.1988,30.37,66.33,1.72
Thiruvananthapuram,20200417,7.0046,29.88,70.16,1.47
Thiruvananthapuram,20200418,7.0478,30.53,67.3,2.21
Thiruvananthapuram,20200419,6.0689,30.79,65.43,1.31
Thiruvananthapuram,20200420,6.6646,30.92,64.17,1.91
Thiruvananthapuram,20200421,6.4097,31.07,65.44,1.79
Thiruvananthapuram,20200422,6.0034,30.32,70.11,1.89
Thiruvananthapuram,20200423,5.8639,30.1,73.86,2.77
Thiruvananthapuram,20200424,5.0405,29.61,73.72,3.72
Thiruvananthapuram,20200425,6.5794,30.15,71.15,3.22
Thiruvananthapuram,20200426,5.8932,30.13,71.86,1.9
Thiruvananthapuram,20200427,6.9509,29.92,75.55,2.36
Thiruvananthapuram,20200428,5.3177,29.06,77.74,1.97
Thiruvananthapuram,20200429,4.3462,28.48,80.47,3.11
Thiruvananthapuram,20200430,6.347,29.99,71.02,2.3
